season,round,constructor,rating_mu,rating_sig,perf_score,place
1985,6,Team Lotus,1913,80,1892,3
1985,6,Toleman,1496,80,1411,12
1985,6,Tyrrell,1694,80,1928,2
1985,6,Williams,1785,80,2124,0
1985,7,Alfa Romeo,1665,80,1683,7
1985,7,Arrows,1706,80,1728,6
1985,7,Brabham,1746,80,2111,0
1985,7,Ferrari,1973,80,1900,3
1985,7,Ligier,1639,80,1257,14
1985,7,McLaren,1981,80,1961,2
1985,7,Minardi,1448,89,1419,12
1985,7,Osella,1528,80,1489,11
1985,7,RAM,1587,80,1633,8
1985,7,Renault,1781,80,1779,5
1985,7,Team Lotus,1898,80,1839,4
1985,7,Toleman,1506,80,1535,10
1985,7,Tyrrell,1673,80,1600,9
1985,7,Williams,1834,80,2009,1
1985,7,Zakspeed,1307,100,1319,13
1985,8,Alfa Romeo,1669,80,1685,7
1985,8,Arrows,1711,80,1731,6
1985,8,Brabham,1779,80,1875,3
1985,8,Ferrari,1985,80,2030,1
1985,8,Ligier,1697,80,1927,2
1985,8,McLaren,2015,80,2136,0
1985,8,Minardi,1476,86,1580,9
1985,8,Osella,1478,80,1247,14
1985,8,RAM,1578,80,1546,10
1985,8,Renault,1792,80,1828,4
1985,8,Team Lotus,1855,80,1658,8
1985,8,Toleman,1473,80,1355,13
1985,8,Tyrrell,1695,80,1772,5
1985,8,Williams,1771,80,1510,11
1985,8,Zakspeed,1336,94,1402,12
1985,9,Alfa Romeo,1673,80,1688,7
1985,9,Arrows,1743,80,1873,3
1985,9,Brabham,1717,80,1447,12
1985,9,Ferrari,2016,80,2142,0
1985,9,Ligier,1748,80,1931,2
1985,9,McLaren,2021,80,2041,1
1985,9,Minardi,1522,84,1719,6
1985,9,Osella,1503,80,1583,9
1985,9,RAM,1538,80,1361,13
1985,9,Renault,1743,80,1508,11
1985,9,Team Lotus,1815,80,1659,8
1985,9,Toleman,1487,80,1534,10
1985,9,Tyrrell,1712,80,1776,5
1985,9,Williams,1786,80,1828,4
1985,9,Zakspeed,1304,89,1216,14
1985,10,Alfa Romeo,1626,80,1370,13
1985,10,Arrows,1750,80,1779,5
1985,10,Brabham,1756,80,1872,3
1985,10,Ferrari,2005,80,1966,2
1985,10,Ligier,1724,80,1653,8
1985,10,McLaren,2050,80,2154,0
1985,10,Minardi,1538,83,1590,9
1985,10,Osella,1546,80,1719,6
1985,10,RAM,1528,80,1493,11
1985,10,Renault,1732,80,1695,7
1985,10,Team Lotus,1857,80,2014,1
1985,10,Toleman,1499,80,1539,10
1985,10,Tyrrell,1735,80,1821,4
1985,10,Williams,1724,80,1451,12
1985,10,Zakspeed,1280,86,1207,14
1985,11,Alfa Romeo,1567,80,1255,14
1985,11,Arrows,1748,80,1737,6
1985,11,Brabham,1762,80,1780,5
1985,11,Ferrari,1997,80,1968,2
1985,11,Ligier,1687,80,1562,10
1985,11,McLaren,2074,80,2166,0
1985,11,Minardi,1501,82,1362,13
1985,11,Osella,1576,80,1678,7
1985,11,RAM,1551,80,1634,8
1985,11,Renault,1705,80,1608,9
1985,11,Team Lotus,1894,80,2023,1
1985,11,Toleman,1497,80,1490,11
1985,11,Tyrrell,1754,80,1824,4
1985,11,Williams,1762,80,1875,3
1985,11,Zakspeed,1308,84,1402,12
1985,12,Alfa Romeo,1565,80,1560,10
1985,12,Arrows,1746,80,1741,6
1985,12,Brabham,1812,80,2023,1
1985,12,Ferrari,1979,80,1911,3
1985,12,Ligier,1689,80,1694,7
1985,12,Lola,1494,80,1392,13
1985,12,McLaren,2097,80,2181,0
1985,12,Minardi,1459,81,1292,14
1985,12,Osella,1562,80,1515,11
1985,12,RAM,1531,80,1460,12
1985,12,Renault,1731,80,1827,4
1985,12,Team Lotus,1909,80,1960,2
1985,12,Toleman,1518,80,1597,9
1985,12,Tyrrell,1761,80,1785,5
1985,12,Williams,1737,80,1660,8
1985,13,Alfa Romeo,1559,80,1542,10
1985,13,Arrows,1754,80,1785,5
1985,13,Brabham,1831,80,1893,3
1985,13,Ferrari,1921,80,1260,14
1985,13,Ligier,1699,80,1734,6
1985,13,McLaren,2075,80,1993,2
1985,13,Minardi,1504,81,1673,7
1985,13,Osella,1568,80,1589,9
1985,13,RAM,1497,80,1356,13
1985,13,Renault,1753,80,1832,4
1985,13,Team Lotus,1955,80,2156,0
1985,13,Toleman,1511,80,1486,11
1985,13,Tyrrell,1739,80,1652,8
1985,13,Williams,1792,80,2027,1
1985,13,Zakspeed,1329,83,1400,12
1985,14,Alfa Romeo,1602,80,1776,5
1985,14,Arrows,1781,80,1891,3
1985,14,Brabham,1803,80,1705,7
1985,14,Ferrari,1867,80,1663,8
1985,14,Ligier,1727,80,1834,4
1985,14,Lola,1466,80,1351,13
1985,14,McLaren,2057,80,1991,2
1985,14,Minardi,1451,81,1246,14
1985,14,RAM,1480,80,1423,12
1985,14,Renault,1751,80,1744,6
1985,14,Team Lotus,1976,80,2049,1
1985,14,Toleman,1505,80,1483,11
1985,14,Tyrrell,1703,80,1556,10
1985,14,Williams,1856,80,2140,0
1985,14,Zakspeed,1375,82,1571,9
1985,15,Alfa Romeo,1563,80,1423,10
1985,15,Arrows,1799,80,1868,3
1985,15,Brabham,1768,80,1641,7
1985,15,Ferrari,1887,80,1944,2
1985,15,Lola,1433,80,1298,11
1985,15,McLaren,2056,80,2053,1
1985,15,Minardi,1499,80,1663,6
1985,15,Osella,1552,80,1493,9
1985,15,Team Lotus,1935,80,1771,5
1985,15,Toleman,1514,80,1548,8
1985,15,Tyrrell,1724,80,1801,4
1985,15,Williams,1915,80,2131,0
1985,16,Alfa Romeo,1543,80,1477,11
1985,16,Arrows,1809,80,1848,4
1985,16,Brabham,1725,80,1554,10
1985,16,Ferrari,1892,80,1909,3
1985,16,Ligier,1778,80,2026,1
1985,16,Lola,1403,80,1284,13
1985,16,McLaren,2002,80,1670,8
1985,16,Minardi,1549,80,1730,6
1985,16,Osella,1594,80,1781,5
1985,16,Renault,1722,80,1606,9
1985,16,Team Lotus,1889,80,1717,7
1985,16,Toleman,1491,80,1401,12
1985,16,Tyrrell,1767,80,1953,2
1985,16,Williams,1966,80,2148,0
1986,1,Arrows,1798,80,1757,6
1986,1,Benetton,1789,171,1845,4
1986,1,Brabham,1743,80,1800,5
1986,1,Ferrari,1854,80,1710,7
1986,1,Ligier,1815,80,1948,2
1986,1,Lola,1414,80,1454,10
1986,1,McLaren,1941,80,1654,8
1986,1,Minardi,1491,80,1272,12
1986,1,Osella,1585,80,1556,9
1986,1,Team Lotus,1923,80,2032,1
1986,1,Tyrrell,1794,80,1887,3
1986,1,Williams,2007,80,2147,0
1986,1,Zakspeed,1372,81,1362,11
1986,2,Arrows,1811,80,1860,4
1986,2,Benetton,1846,130,1911,3
1986,2,Brabham,1721,80,1645,8
1986,2,Ferrari,1804,80,1588,9
1986,2,Ligier,1791,80,1709,7
1986,2,Lola,1469,80,1786,5
1986,2,McLaren,1951,80,1976,2
1986,2,Minardi,1465,80,1392,11
1986,2,Osella,1565,80,1490,10
1986,2,Team Lotus,1969,80,2146,0
1986,2,Tyrrell,1786,80,1760,6
1986,2,Williams,2019,80,2056,1
1986,2,Zakspeed,1346,81,1254,12
1986,3,Arrows,1811,80,1809,5
1986,3,Benetton,1890,111,1976,2
1986,3,Brabham,1749,80,1851,4
1986,3,Ferrari,1830,80,1913,3
1986,3,Ligier,1759,80,1646,8
1986,3,Lola,1469,80,1470,10
1986,3,McLaren,1995,80,2157,0
1986,3,Minardi,1446,80,1387,11
1986,3,Osella,1589,80,1678,7
1986,3,Team Lotus,1897,80,1299,12
1986,3,Tyrrell,1779,80,1756,6
1986,3,Williams,2029,80,2064,1
1986,3,Zakspeed,1383,81,1528,9
1986,4,Arrows,1819,80,1853,4
1986,4,Benetton,1806,100,1511,9
1986,4,Brabham,1691,80,1371,10
1986,4,Ferrari,1823,80,1802,5
1986,4,Ligier,1790,80,1903,3
1986,4,Lola,1489,80,1554,8
1986,4,McLaren,2033,80,2167,0
1986,4,Team Lotus,1937,80,2049,1
1986,4,Tyrrell,1771,80,1741,6
1986,4,Williams,2021,80,1994,2
1986,4,Zakspeed,1431,80,1631,7
1986,5,Arrows,1797,80,1706,7
1986,5,Benetton,1806,94,1806,5
1986,5,Brabham,1705,80,1745,6
1986,5,Ferrari,1855,80,1972,2
1986,5,Ligier,1817,80,1909,3
1986,5,Lola,1516,80,1615,8
1986,5,McLaren,1998,80,1879,4
1986,5,Minardi,1435,80,1400,11
1986,5,Osella,1540,80,1312,12
1986,5,Team Lotus,1967,80,2058,1
1986,5,Tyrrell,1736,80,1586,9
1986,5,Williams,2052,80,2178,0
1986,5,Zakspeed,1442,80,1477,10
1986,6,Arrows,1745,80,1433,11
1986,6,Benetton,1722,89,1318,12
1986,6,Brabham,1689,80,1636,8
1986,6,Ferrari,1857,80,1865,4
1986,6,Ligier,1838,80,1915,3
1986,6,Lola,1557,80,1729,6
1986,6,McLaren,2016,80,2072,1
1986,6,Minardi,1444,80,1474,10
1986,6,Osella,1544,80,1556,9
1986,6,Team Lotus,1973,80,1994,2
1986,6,Tyrrell,1750,80,1800,5
1986,6,Williams,2080,80,2189,0
1986,6,Zakspeed,1485,80,1668,7
1986,7,Arrows,1720,80,1639,8
1986,7,Benetton,1660,86,1517,10
1986,7,Brabham,1711,80,1789,5
1986,7,Ferrari,1870,80,1917,3
1986,7,Ligier,1879,80,2057,1
1986,7,Lola,1528,80,1428,11
1986,7,McLaren,2013,80,2003,2
1986,7,Minardi,1466,80,1549,9
1986,7,Osella,1500,80,1320,12
1986,7,Team Lotus,2014,80,2182,0
1986,7,Tyrrell,1738,80,1693,7
1986,7,Williams,2041,80,1882,4
1986,7,Zakspeed,1531,80,1721,6
1986,8,Arrows,1724,80,1737,6
1986,8,Benetton,1601,84,1435,11
1986,8,Brabham,1749,80,1905,3
1986,8,Ferrari,1869,80,1863,4
1986,8,Ligier,1903,80,1986,2
1986,8,Lola,1558,80,1665,7
1986,8,McLaren,2027,80,2081,1
1986,8,Minardi,1434,80,1307,12
1986,8,Osella,1498,80,1489,10
1986,8,Team Lotus,1954,80,1648,8
